C;1;1;0.42121
O;2;2;-0.46388
C;3;3;-0.48995
H;4;4;0.16267
H;5;4;0.1682
H;6;4;0.17812
N;7;7;-0.37915
H;8;8;0.27797
C;9;9;-0.05397
H;10;10;0.16874
C;11;11;-0.32707
C;12;12;0.41451
H;13;13;0.15558
H;14;13;0.1775
S;15;15;-0.10451
O;16;16;-0.47915
H;17;17;0.10186
N;18;18;-0.35632
H;19;19;0.27251
C;20;20;-0.32713
H;21;21;0.15184
H;22;21;0.15139
H;23;21;0.17903
