C;1;1;0.41945
O;2;2;-0.46758
C;3;3;-0.49059
H;4;4;0.161
H;5;4;0.16609
H;6;4;0.17871
N;7;7;-0.37101
H;8;8;0.27176
C;9;9;-0.05752
H;10;10;0.16495
C;11;11;-0.27175
C;12;12;0.41181
H;13;13;0.14449
H;14;13;0.16005
C;15;15;-0.33295
O;16;16;-0.48512
H;17;17;0.15403
H;18;17;0.15132
S;19;19;0.0357
C;20;20;-0.4977
H;21;21;0.15766
H;22;21;0.17398
H;23;21;0.15572
N;24;24;-0.35644
H;25;25;0.27042
C;26;26;-0.32754
H;27;27;0.1511
H;28;27;0.15056
H;29;27;0.1794
