H;1;1;0.1498098
N;2;2;-0.43083651
H;3;3;0.28859324
C;4;4;-0.33688351
C;5;5;0.71248189
H;6;6;0.14844751
H;7;6;0.14844751
O;8;8;-0.53025014
N;9;9;-0.57967589
H;10;10;0.32889493
C;11;11;-0.03468702
H;12;12;0.07573888
H;13;12;0.07573888
H;14;12;0.07573888
