C;1;1;0.42549
O;2;2;-0.47371
C;3;3;-0.48969
H;4;4;0.16478
H;5;4;0.16541
H;6;4;0.17643
N;7;7;-0.366
H;8;8;0.27673
C;9;9;-0.04215
H;10;10;0.17329
C;11;11;-0.28133
C;12;12;0.50934
H;13;13;0.15746
H;14;13;0.16493
C;15;15;0.0482
O;16;16;-0.42767
N;17;17;-0.33947
C;18;18;-0.14083
C;19;19;0.03028
N;20;20;-0.24233
H;21;21;0.16877
H;22;22;0.17195
H;23;23;0.29735
O;24;24;-0.50337
H;25;25;0.37616
