C;1;1;0.748922
O;2;2;-0.523822
C;3;3;-0.535727
H;4;4;0.145685
H;5;4;0.138809
H;6;4;0.158067
N;7;7;-0.679841
H;8;8;0.383598
C;9;9;0.008999
H;10;10;0.11922
C;11;11;0.036247
C;12;12;0.635715
H;13;13;0.036092
H;14;13;0.054694
C;15;15;-0.181312
O;16;16;-0.517541
H;17;17;0.116576
H;18;17;0.132321
S;19;19;-0.194416
C;20;20;-0.411245
H;21;21;0.148271
H;22;21;0.199771
H;23;21;0.144096
O;24;24;-0.592079
H;25;25;0.428902
