H;1;1;0.14294775
H;2;1;0.14294775
N;3;3;-0.48798755
H;4;4;0.30007417
C;5;5;-0.19776202
H;6;6;0.15196417
C;7;7;0.1613124
C;8;8;0.71611298
H;9;9;0.02590749
H;10;9;0.02590749
O;11;11;-0.54696126
O;12;12;-0.52512106
H;13;13;0.37655321
N;14;14;-0.59029769
H;15;15;0.32560742
C;16;16;-0.0134564
H;17;17;0.06876666
H;18;17;0.06876666
H;19;17;0.06876666
