C;1;1;0.42727
O;2;2;-0.47907
C;3;3;-0.48865
H;4;4;0.16698
H;5;4;0.16475
H;6;4;0.17643
N;7;7;-0.36099
H;8;8;0.28148
C;9;9;-0.04649
H;10;10;0.17486
C;11;11;-0.05779
C;12;12;0.51112
H;13;13;0.13843
H;14;13;0.14822
O;15;15;-0.56963
O;16;16;-0.43381
H;17;17;0.36566
O;18;18;-0.49549
H;19;19;0.37672
