H;1;1;0.14252101
H;2;1;0.14252101
N;3;3;-0.56520303
H;4;4;0.28296759
C;5;5;0.07569608
H;6;6;0.08345714
C;7;7;-0.08651624
C;8;8;0.6485859
H;9;9;0.0864319
H;10;9;0.0864319
S;11;11;-0.11502749
O;12;12;-0.51359253
S;13;13;-0.0565175
C;14;14;-0.39684706
H;15;15;0.15671112
H;16;15;0.15671112
H;17;15;0.15671112
N;18;18;-0.60064493
H;19;19;0.31599464
C;20;20;0.01490891
H;21;21;0.06339861
H;22;21;0.06339861
H;23;21;0.06339861
