H;1;1;0.350438
H;2;1;0.370233
N;3;3;-0.40584
H;4;4;0.234087
C;5;5;-0.135037
H;6;6;0.154963
C;7;7;-0.063765
C;8;8;0.576497
H;9;9;0.056697
H;10;9;0.112376
C;11;11;-0.112456
O;12;12;-0.419238
H;13;13;0.100216
H;14;13;0.045579
C;15;15;0.652035
O;16;16;-0.484757
O;17;17;-0.588546
H;18;18;0.450523
N;19;19;-0.367912
H;20;20;0.307093
C;21;21;-0.315064
H;22;22;0.150236
H;23;22;0.175316
H;24;22;0.156327
