H;1;1;0.14514952
N;2;2;-0.5098825
H;3;3;0.29377258
C;4;4;-0.10518874
H;5;5;0.1224712
C;6;6;-0.16091073
C;7;7;0.7192089
H;8;8;0.09771533
H;9;8;0.09771533
C;10;10;0.63700721
O;11;11;-0.5318894
O;12;12;-0.49676211
O;13;13;-0.58055318
H;14;14;0.41729611
N;15;15;-0.609219
H;16;16;0.32486246
C;17;17;0.01441838
H;18;18;0.06314051
H;19;18;0.06314051
H;20;18;0.06314051
