H;1;1;0.360516
H;2;1;0.357038
N;3;3;-0.457098
H;4;1;0.243505
C;5;5;-0.177408
H;6;6;0.146752
C;7;7;0.015508
C;8;8;0.618646
H;9;9;0.019262
H;10;9;0.081128
C;11;11;-0.161239
O;12;12;-0.470215
H;13;13;0.04315
H;14;13;-0.028047
C;15;15;0.788841
O;16;16;-0.707518
O;17;16;-0.72189
N;18;18;-0.395942
H;19;19;0.327587
C;20;20;-0.339241
H;21;21;0.139728
H;22;21;0.164606
H;23;21;0.152333
