H;1;1;0.32369
H;2;1;0.33496
N;3;3;-0.33669
H;4;1;0.31374
C;5;5;-0.05505
H;6;6;0.1912
C;7;7;-0.28215
C;8;8;0.40595
H;9;9;0.14037
H;10;9;0.18093
C;11;11;-0.09481
O;12;12;-0.37968
H;13;13;0.11382
C;14;14;-0.44063
C;15;14;-0.44551
H;16;16;0.15679
H;17;16;0.16676
H;18;16;0.15035
H;19;16;0.13753
H;20;16;0.17021
H;21;16;0.15855
N;22;22;-0.39204
H;23;23;0.28171
C;24;24;-0.32755
H;25;25;0.17508
H;26;25;0.1823
H;27;25;0.17017
