H;1;1;0.24979
N;2;2;-0.60062
H;3;1;0.26694
C;4;4;-0.051
H;5;5;0.16143
C;6;6;-0.26814
C;7;7;0.39019
H;8;8;0.13865
H;9;8;0.15142
C;10;10;-0.33336
O;11;11;-0.49687
H;12;12;0.14905
H;13;12;0.16933
S;14;14;0.03101
C;15;15;-0.49862
H;16;16;0.15581
H;17;16;0.17143
H;18;16;0.15331
N;19;19;-0.35647
H;20;20;0.26651
C;21;21;-0.32988
H;22;22;0.15
H;23;22;0.1797
H;24;22;0.15041
