C;1;1;0.41767
O;2;2;-0.49219
C;3;3;-0.48482
H;4;4;0.16389
H;5;4;0.16181
H;6;4;0.17707
N;7;7;-0.19488
C;8;8;-0.16794
C;9;9;-0.05933
H;10;10;0.14387
H;11;10;0.15082
C;12;12;-0.27299
C;13;13;-0.27443
H;14;14;0.1645
C;15;15;0.51477
H;16;16;0.1548
H;17;16;0.14665
H;18;18;0.15494
H;19;18;0.15844
O;20;20;-0.44905
O;21;21;-0.48909
H;22;22;0.37548
