C;1;1;0.792058
O;2;2;-0.561169
C;3;3;-0.527899
H;4;4;0.142278
H;5;4;0.143652
H;6;4;0.153245
N;7;7;-0.825656
H;8;8;0.364881
C;9;9;0.524832
H;10;10;0.00539
C;11;11;-0.490359
C;12;12;0.594097
H;13;13;0.143429
H;14;13;0.144695
C;15;15;0.296164
O;16;16;-0.509388
C;17;17;-0.34297
C;18;17;-0.250096
H;19;19;0.173633
C;20;20;-0.038928
C;21;20;-0.071339
H;22;19;0.132412
H;23;23;0.118088
C;24;24;-0.182125
H;25;23;0.12119
H;26;26;0.133384
O;27;27;-0.612815
H;28;28;0.429317
