H;1;1;0.25317
N;2;2;-0.60802
H;3;1;0.24991
C;4;4;-0.0528
H;5;5;0.15115
C;6;6;-0.26597
C;7;7;0.39854
H;8;8;0.13316
H;9;8;0.15266
C;10;10;-0.3622
O;11;11;-0.51166
H;12;12;0.13294
H;13;12;0.1329
C;14;14;0.47952
O;15;15;-0.65539
O;16;15;-0.65289
N;17;17;-0.36712
H;18;18;0.26832
C;19;19;-0.32839
H;20;20;0.13921
H;21;20;0.17159
H;22;20;0.14137
