C;1;1;0.756913
O;2;2;-0.543333
C;3;3;-0.521765
H;4;4;0.143941
H;5;4;0.142455
H;6;4;0.153384
N;7;7;-0.732775
H;8;8;0.330897
C;9;9;0.444803
H;10;10;0.013522
C;11;11;-0.396874
C;12;12;0.5722
H;13;13;0.124552
H;14;13;0.166288
C;15;15;0.078236
O;16;16;-0.487883
N;17;17;-0.367638
C;18;18;0.049311
H;19;19;0.31214
C;20;20;0.248389
N;21;21;-0.532614
H;22;22;0.128134
H;23;23;0.101325
O;24;24;-0.616026
H;25;25;0.432415
